"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         149,      -10.07677375,      -8.230858646,      -8.792279564,      -10.17787967,       18.57717396,       18.57717396,      0.1511512533,      0.9989328342,       1.042899872
         150,      -10.07706488,      -8.230867874,      -8.792520662,      -10.17795505,       18.57717396,       18.57717396,       0.151151108,       0.998933658,       1.042900544
         151,      -10.07722237,      -8.230885245,      -8.792612966,      -10.17803092,       18.57717396,       18.57717396,      0.1511509629,      0.9989344824,       1.042901217
         152,      -10.07718487,      -8.230909352,      -8.792604435,      -10.17810708,       18.57717396,       18.57717396,      0.1511508181,      0.9989353073,       1.042901891
         153,      -10.07712301,      -8.230936971,      -8.792577563,      -10.17818345,       18.57717396,       18.57717396,      0.1511506734,      0.9989361327,       1.042902565
         154,      -10.07712228,      -8.230966507,      -8.792560629,      -10.17826007,       18.57717396,       18.57717396,      0.1511505287,      0.9989369585,       1.042903239
         155,      -10.07717195,       -8.23099747,      -8.792550693,      -10.17833693,       18.57717396,       18.57717396,      0.1511503837,      0.9989377846,       1.042903913
         156,      -10.07724194,      -8.231029612,      -8.792542585,      -10.17841403,       18.57717396,       18.57717396,      0.1511502385,       0.998938611,       1.042904588
         157,      -10.07731957,      -8.231062681,      -8.792535895,      -10.17849135,       18.57717396,       18.57717396,      0.1511500927,      0.9989394377,       1.042905262
         158,      -10.07740366,      -8.231096461,      -8.792531851,      -10.17856886,       18.57717396,       18.57717396,      0.1511499464,      0.9989402648,       1.042905937
         159,      -10.07749288,       -8.23113081,      -8.792530935,      -10.17864655,       18.57717396,       18.57717396,      0.1511497995,      0.9989410925,       1.042906611
         160,      -10.07758391,      -8.231165647,      -8.792532858,      -10.17872441,       18.57717396,       18.57717396,      0.1511496522,      0.9989419208,       1.042907286
         161,      -10.07767239,      -8.231200928,      -8.792537254,      -10.17880242,       18.57717396,       18.57717396,      0.1511495044,        0.99894275,       1.042907961
         162,      -10.07775576,      -8.231236632,      -8.792543946,      -10.17888058,       18.57717396,       18.57717396,      0.1511493562,      0.9989435801,       1.042908636
         163,      -10.07783289,      -8.231272755,      -8.792552927,      -10.17895887,       18.57717396,       18.57717396,      0.1511492078,      0.9989444113,       1.042909312
         164,      -10.07790309,      -8.231309305,      -8.792564295,      -10.17903729,       18.57717396,       18.57717396,      0.1511490592,      0.9989452433,       1.042909989
         165,      -10.07796656,      -8.231346301,      -8.792578183,      -10.17911582,       18.57717396,       18.57717396,      0.1511489104,      0.9989460763,       1.042910667
         166,      -10.07802328,      -8.231383762,      -8.792594749,      -10.17919445,       18.57717396,       18.57717396,      0.1511487615,        0.99894691,       1.042911345
         167,      -10.07807387,      -8.231421702,      -8.792614123,      -10.17927317,       18.57717396,       18.57717396,      0.1511486124,      0.9989477442,       1.042912024
         168,      -10.07811856,      -8.231460131,      -8.792636419,      -10.17935197,       18.57717396,       18.57717396,      0.1511484633,      0.9989485789,       1.042912703
         169,      -10.07815731,      -8.231499058,      -8.792661711,      -10.17943084,       18.57717396,       18.57717396,      0.1511483141,      0.9989494138,       1.042913383
         170,       -10.0781899,      -8.231538482,      -8.792690031,      -10.17950975,       18.57717396,       18.57717396,      0.1511481647,      0.9989502488,       1.042914062
         171,       -10.0782162,        -8.2315784,      -8.792721366,       -10.1795887,       18.57717396,       18.57717396,      0.1511480153,      0.9989510837,       1.042914742
         172,      -10.07823626,      -8.231618801,      -8.792755661,      -10.17966767,       18.57717396,       18.57717396,      0.1511478657,      0.9989519183,       1.042915421
         173,      -10.07825032,      -8.231659672,      -8.792792817,      -10.17974665,       18.57717396,       18.57717396,      0.1511477159,      0.9989527526,         1.0429161
         174,      -10.07825873,      -8.231700994,      -8.792832692,      -10.17982561,       18.57717396,       18.57717396,       0.151147566,      0.9989535864,       1.042916778
         175,      -10.07826224,       -8.23174275,      -8.792875102,      -10.17990455,       18.57717396,       18.57717396,       0.151147416,      0.9989544196,       1.042917456
         176,      -10.07826108,      -8.231784919,      -8.792919844,      -10.17998345,       18.57717396,       18.57717396,      0.1511472658,      0.9989552522,       1.042918133
         177,      -10.07825634,      -8.231827481,      -8.792966657,      -10.18006228,       18.57717396,       18.57717396,      0.1511471154,      0.9989560841,       1.042918809
         178,      -10.07824827,      -8.231870415,      -8.793015286,      -10.18014105,       18.57717396,       18.57717396,      0.1511469649,      0.9989569152,       1.042919484
         179,      -10.07823739,        -8.2319137,      -8.793065449,      -10.18021972,       18.57717396,       18.57717396,      0.1511468142,      0.9989577457,       1.042920159
         180,      -10.07822424,      -8.231957318,      -8.793116857,      -10.18029829,       18.57717396,       18.57717396,      0.1511466634,      0.9989585753,       1.042920833
         181,      -10.07820888,       -8.23200125,       -8.79316925,      -10.18037675,       18.57717396,       18.57717396,      0.1511465124,      0.9989594042,       1.042921506
         182,      -10.07819183,      -8.232045477,      -8.793222372,      -10.18045509,       18.57717396,       18.57717396,      0.1511463613,      0.9989602322,       1.042922178
         183,       -10.0781733,      -8.232089984,      -8.793276011,      -10.18053328,       18.57717396,       18.57717396,        0.15114621,      0.9989610595,       1.042922849
         184,      -10.07815401,      -8.232134756,      -8.793330002,      -10.18061134,       18.57717396,       18.57717396,      0.1511460587,      0.9989618861,        1.04292352
         185,      -10.07813256,      -8.232179776,      -8.793384156,      -10.18068924,       18.57717396,       18.57717396,      0.1511459073,      0.9989627118,        1.04292419
         186,      -10.07811245,      -8.232225036,      -8.793438337,      -10.18076698,       18.57717396,       18.57717396,      0.1511457558,      0.9989635368,        1.04292486
         187,       -10.0780951,      -8.232270529,      -8.793492564,      -10.18084455,       18.57717396,       18.57717396,      0.1511456043,       0.998964361,       1.042925528
