"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          79,      -4.991364886,      -4.389879278,      -4.426476664,      -5.237853209,     -0.4379382213,       48.45679957,       48.45679957,     0.05515414054,      0.6426075782,      0.2567294847,     0.01505099534
          80,      -4.993993444,      -4.392358725,      -4.424377987,      -5.254382695,     -0.4523251825,       58.14815949,       58.14815949,     0.03846274449,      0.6152619745,      0.2307312316,     0.01571865118
          81,      -4.996925764,      -4.395749086,      -4.426253661,      -5.274340856,     -0.4695908924,       5.814815949,       5.814815949,     0.01947308983,      0.5866997498,      0.2117207927,     0.01647823737
          82,      -5.001734996,      -4.400967418,      -4.434736736,      -5.298514401,     -0.4907749257,       6.977779139,       6.977779139,     0.01758679589,      0.5838927579,      0.2099637398,     0.01655368912
          83,      -5.000977878,      -4.400766145,      -4.435165729,      -5.300880992,     -0.4928175745,       8.373334966,       8.373334966,     0.01534186762,      0.5805920203,      0.2080384128,     0.01664348625
          84,      -4.999900347,      -4.400481351,      -4.435660597,      -5.303724287,     -0.4952715077,       10.04800196,       10.04800196,     0.01267867375,      0.5767362207,      0.2059974944,     0.01675001401
          85,      -4.998651297,      -4.400122612,      -4.436320396,      -5.307142538,     -0.4982216047,       12.05760235,       12.05760235,    0.009533538507,      0.5722737264,      0.2039478058,     0.01687581942
          86,      -4.997313264,      -4.399682523,      -4.437238383,      -5.311253321,     -0.5017693981,       14.46912282,       14.46912282,    0.005844550134,      0.5671788363,      0.2020852912,     0.01702337895
          87,      -4.995991303,      -4.399153427,      -4.438523183,      -5.316198642,     -0.5060374114,       17.36294739,       17.36294739,    0.001564439502,      0.5614804357,      0.2007509876,     0.01719458338
          88,      -4.994852414,      -4.398535804,      -4.440304101,      -5.322150111,     -0.5111736151,       20.83553686,       20.83553686,   -0.003314648374,      0.5553122419,      0.2005201476,     0.01738974689
          89,      -4.994159578,      -4.397850788,      -4.442726072,      -5.329315577,     -0.5173569132,       25.00264424,       25.00264424,   -0.008720016897,      0.5489946846,      0.2023347307,     0.01760596163
          90,      -4.994297727,      -4.397156966,      -4.445927855,      -5.337946896,     -0.5248028797,       30.00317308,       30.00317308,    -0.01443316958,      0.5431624929,      0.2076864028,     0.01783448774
          91,      -4.995775374,      -4.396574858,      -4.449989886,      -5.348348753,     -0.5337688427,        36.0038077,        36.0038077,    -0.01998469228,      0.5389633756,      0.2188618692,     0.01805654865
          92,      -4.999181234,      -4.396324405,      -4.454839311,      -5.360889639,     -0.5445585853,       43.20456924,       43.20456924,    -0.02448789395,      0.5383637974,      0.2392712398,     0.01823667672
          93,      -5.005073759,      -4.396770004,       -4.46014113,      -5.376017489,      -0.557525884,       51.84548309,       51.84548309,    -0.02639958171,      0.5445939161,      0.2738881302,     0.01831314423
          94,      -5.013793734,      -4.398428526,      -4.465302289,      -5.394273223,     -0.5730454767,       5.184548309,       5.184548309,    -0.02321693142,      0.5627243569,      0.3297577744,     0.01844045024
          95,      -5.025282201,      -4.401912834,      -4.469800745,      -5.416331793,       -0.59234549,       6.221457971,       6.221457971,     -0.0228432984,      0.5646371568,      0.3354785755,     0.01845539556
          96,      -5.025776197,      -4.401618145,      -4.469636235,      -5.418508929,     -0.5942011201,       7.465749565,       7.465749565,       -0.02231372,       0.567089404,      0.3425513533,      0.0184765787
          97,      -5.026066374,      -4.401272029,      -4.469328638,      -5.421124306,     -0.5964288667,       8.958899478,       8.958899478,     -0.0215600846,      0.5702607312,      0.3513382403,     0.01850672411
          98,      -5.026370235,      -4.400876293,      -4.468895631,      -5.424267436,     -0.5991047643,       10.75067937,       10.75067937,    -0.02048368642,      0.5743989242,      0.3623131189,     0.01854978004
          99,         -5.026774,      -4.400416475,      -4.468336726,      -5.428045818,      -0.602319792,       12.90081525,       12.90081525,    -0.01894047107,      0.5798498082,      0.3761031268,     0.01861150865
         100,      -5.027340162,      -4.399881957,       -4.46764543,      -5.432589203,     -0.6061839248,        15.4809783,        15.4809783,    -0.01671897745,      0.5871000876,      0.3935459783,      0.0187003684
         101,      -5.028134925,      -4.399273345,      -4.466816882,      -5.438054355,     -0.6108312025,       18.57717396,       18.57717396,    -0.01350852676,      0.5968387079,        0.41576886,     0.01882878642
         102,      -5.029240065,      -4.398611465,      -4.465857687,      -5.444630831,     -0.6164258305,       22.29260875,       22.29260875,   -0.008856313801,      0.6100418834,      0.4442907936,     0.01901487494
         103,      -5.030762284,      -4.397946429,      -4.464802742,      -5.452548044,     -0.6231723039,        26.7511305,        26.7511305,    -0.00211353612,      0.6280832903,      0.4811408063,     0.01928458605
         104,      -5.032855829,      -4.397362773,      -4.463735904,      -5.462083048,     -0.6313262519,        32.1013566,        32.1013566,    0.007625111094,      0.6528572258,      0.5289565856,     0.01967413194
         105,       -5.03575703,      -4.396991266,      -4.462821015,      -5.473571026,     -0.6411934135,       38.52162792,       38.52162792,     0.02157974849,      0.6868922619,      0.5910185867,     0.02023231743
         106,      -5.039819248,      -4.397047702,       -4.46233032,      -5.487419247,     -0.6530536178,        46.2259535,        46.2259535,     0.04132270062,      0.7334233774,      0.6711813722,     0.02102203552
         107,      -5.045550874,       -4.39790945,      -4.462605149,      -5.504121312,     -0.6673518282,        55.4711442,        55.4711442,     0.06873306651,      0.7963197898,      0.7735839448,     0.02211845016
         108,      -5.053583091,       -4.40021572,      -4.463874021,      -5.524273233,     -0.6845529841,        5.54711442,        5.54711442,      0.1057280882,      0.8795875767,      0.9018005323,     0.02351807905
         109,      -5.064144975,      -4.404920669,      -4.465949525,      -5.548605289,     -0.7056739045,       6.656537304,       6.656537304,      0.1094717802,      0.8879971503,       0.914680693,     0.02365487017
         110,      -5.065380701,      -4.404810796,      -4.465479823,       -5.55101654,     -0.7077229894,       7.987844765,       7.987844765,      0.1140198758,      0.8981933813,      0.9302011248,     0.02381442465
         111,      -5.065845534,      -4.404582567,      -4.464861132,      -5.553913649,     -0.7101844858,       9.585413718,       9.585413718,      0.1195531536,      0.9105702633,      0.9489043465,     0.02399955663
         112,      -5.066153962,      -4.404276376,       -4.46409366,      -5.557395498,     -0.7131421307,       11.50249646,       11.50249646,      0.1262952105,       0.925611968,      0.9714413029,     0.02421308988
         113,      -5.066478724,      -4.403891635,      -4.463167982,      -5.561581142,     -0.7166965408,       13.80299575,       13.80299575,      0.1345216022,      0.9439100137,      0.9985847968,     0.02445770165
         114,      -5.066871574,      -4.403434893,      -4.462070133,      -5.566614438,     -0.7209690121,        16.5635949,        16.5635949,      0.1445696998,      0.9661817822,       1.031239889,     0.02473571558
         115,      -5.067328461,      -4.402932485,      -4.460771993,      -5.572669318,     -0.7261060339,       19.87631389,       19.87631389,      0.1568462226,      0.9932873712,       1.070444941,     0.02504879989
         116,      -5.067791897,      -4.402446531,      -4.459219937,      -5.579956248,     -0.7322848447,       23.85157666,       23.85157666,      0.1718272515,        1.02623901,       1.117353208,     0.02539754617
         117,      -5.068126111,      -4.402087212,      -4.457324878,      -5.588730162,     -0.7397210518,       28.62189199,       28.62189199,       0.190043373,        1.06619134,       1.173179397,     0.02578095595
         118,      -5.068098308,      -4.402005566,      -4.454955221,      -5.599298724,     -0.7486773183,       34.34627039,       34.34627039,      0.2120261073,       1.114360282,       1.239045394,     0.02619567345
         119,      -5.067334332,       -4.40236725,      -4.451962696,      -5.612034417,     -0.7594734553,       41.21552447,       41.21552447,       0.238188831,       1.171803883,        1.31565032,     0.02663503449
         120,      -5.065302247,      -4.403305333,      -4.448250465,      -5.627388478,     -0.7724913791,       49.45862937,       49.45862937,      0.2686217754,        1.23900726,       1.402708375,     0.02708820616
         121,      -5.061444458,      -4.404851683,      -4.443875433,      -5.645899597,     -0.7881620581,       4.945862937,       4.945862937,       0.302735549,       1.315128174,       1.497991488,      0.0275389464
         122,      -5.055483175,      -4.406921944,      -4.439246727,      -5.668240396,     -0.8078123417,       5.935035524,       5.935035524,      0.3061204707,       1.322690338,       1.507422626,     0.02758317633
         123,       -5.05477703,      -4.406585688,       -4.43826623,      -5.670461539,     -0.8096943901,       7.122042629,       7.122042629,      0.3101446952,       1.331693506,       1.518599971,     0.02763507758
         124,      -5.053532079,      -4.406122191,      -4.437094763,      -5.673129867,     -0.8119547441,       8.546451155,       8.546451155,      0.3149164626,       1.342388094,       1.531804078,     0.02769568753
         125,       -5.05195655,      -4.405532325,       -4.43571623,      -5.676336164,     -0.8146700263,       10.25574139,       10.25574139,      0.3205550868,       1.355053724,       1.547336952,     0.02776604828
         126,      -5.050081341,      -4.404789544,      -4.434119727,      -5.680189798,     -0.8179320823,       12.30688966,       12.30688966,       0.327187142,       1.369992478,       1.565507257,     0.02784712794
         127,      -5.047893222,      -4.403863719,       -4.43230421,      -5.684822714,      -0.821850916,        14.7682676,        14.7682676,      0.3349387044,       1.387514474,       1.586603347,     0.02793970084
         128,      -5.045365371,      -4.402727397,      -4.430282375,      -5.690393935,     -0.8265577146,       17.72192111,       17.72192111,      0.3439199358,       1.407909454,       1.610845337,     0.02804415808
         129,      -5.042468874,      -4.401367759,      -4.428087071,      -5.697095211,     -0.8322089339,       21.26630534,       21.26630534,      0.3541971443,       1.431396115,       1.638306077,     0.02816022009
         130,      -5.039197484,      -4.399799567,      -4.425779804,      -5.705158491,     -0.8389924384,        25.5195664,        25.5195664,      0.3657488951,       1.458043323,        1.66879699,     0.02828655541
         131,      -5.035595736,      -4.398078077,      -4.423468345,      -5.714863914,     -0.8471368636,       30.62347969,       30.62347969,      0.3783971667,       1.487643107,       1.701702109,     0.02842025907
         132,      -5.031795282,       -4.39630525,      -4.421344766,        -5.7265492,     -0.8569195493,       36.74817562,       36.74817562,      0.3917021753,       1.519506962,       1.735735145,     0.02855612769
         133,      -5.028065254,      -4.394630783,      -4.419752041,      -5.740620876,     -0.8686570387,       44.09781075,       44.09781075,      0.4048157811,       1.552164381,       1.768599444,     0.02868570373
         134,      -5.024851314,      -4.393261972,      -4.419288503,      -5.757566794,     -0.8826621806,        52.9173729,        52.9173729,      0.4163028449,       1.582967158,       1.796560409,     0.02879607591
         135,      -5.022912041,      -4.392500915,      -4.420929229,      -5.777976744,     -0.8991447395,        5.29173729,        5.29173729,      0.4240103971,       1.607766135,       1.814130977,     0.02886878689
         136,      -5.023424518,      -4.392788886,      -4.426147566,      -5.802957064,     -0.9227566004,       6.350084748,       6.350084748,      0.4247225309,       1.610131301,       1.815737299,      0.0288754937
         137,      -5.025985368,       -4.39267875,      -4.426501412,      -5.805418523,     -0.9248034351,       7.620101697,       7.620101697,      0.4254895517,       1.612795576,       1.817437882,     0.02888270441
         138,      -5.026566073,       -4.39226986,      -4.426826346,      -5.808375685,     -0.9272523886,       9.144122036,       9.144122036,      0.4262840621,       1.615742446,        1.81915359,     0.02889015964
         139,      -5.026594686,      -4.391690395,      -4.427219203,      -5.811928465,     -0.9301870691,       10.97294644,       10.97294644,      0.4270566955,       1.618918887,       1.820748143,     0.02889739646
         140,      -5.026487664,      -4.390957461,       -4.42777249,      -5.816197514,     -0.9337147622,       13.16753573,       13.16753573,      0.4277246198,       1.622214259,       1.821999975,     0.02890364276
         141,       -5.02641108,      -4.390079308,      -4.428596156,      -5.821328517,     -0.9379574027,       15.80104288,       15.80104288,      0.4281554232,       1.625430677,       1.822563453,      0.0289076675
         142,      -5.026470344,      -4.389062504,      -4.429823907,      -5.827497206,      -0.943059101,       18.96125145,       18.96125145,      0.4281445586,       1.628240903,        1.82191491,       0.028907769
         143,       -5.02677626,      -4.387929506,      -4.431620725,      -5.834915637,     -0.9491965026,       22.75350175,       22.75350175,      0.4273848935,       1.630128516,       1.819278343,     0.02891487889
         144,      -5.027491076,      -4.386735026,      -4.434191046,      -5.843839446,     -0.9565952495,       27.30420209,       27.30420209,      0.4254290032,       1.630306975,       1.813531166,     0.02893326871
         145,       -5.02887015,      -4.385580661,      -4.437788011,      -5.854577449,     -0.9655610591,       32.76504251,       32.76504251,      0.4216513411,       1.627629527,       1.803109805,     0.02896910554
