"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         108,      -8.793882481,      -8.075363963,      -8.689873591,       -10.1617158,       -3.48055095,           2.48832,           2.48832,      0.1263006776,       1.164995231
         109,      -8.975155272,      -8.086335625,      -8.697049381,       -10.1617866,      -3.809307026,          2.985984,          2.985984,      0.1263009819,       1.164995003
         110,      -9.105351178,      -8.231827427,      -8.754172125,      -10.16185316,      -3.489040268,         3.5831808,         3.5831808,      0.1263008516,       1.164994988
         111,      -9.123958816,      -8.464999685,      -8.832619189,      -10.16191025,      -3.503237289,        4.29981696,        4.29981696,      0.1263007655,       1.164994988
         112,      -9.228467937,      -8.590119007,      -8.917539988,      -10.16195259,      -3.717273952,       5.159780352,       5.159780352,      0.1263009772,       1.164994889
         113,      -9.454714742,      -8.646922543,      -9.013188689,      -10.16197648,      -4.055999061,       6.191736422,       6.191736422,      0.1263013917,       1.164994719
         114,      -9.628152367,      -8.789846783,      -9.125000813,      -10.16198093,      -4.283358233,       7.430083707,       7.430083707,      0.1263017319,       1.164994587
         115,      -9.744915261,      -8.896066291,      -9.242575524,      -10.16197006,       -4.46313919,       8.916100448,       8.916100448,      0.1263018311,       1.164994563
         116,      -9.985407411,      -8.936528674,      -9.351220261,      -10.16194203,      -4.443355963,       10.69932054,       10.69932054,      0.1263017722,       1.164994612
         117,      -10.14192165,      -8.969522306,      -9.441633814,      -10.16189746,      -4.577654685,       12.83918465,       12.83918465,      0.1263017238,       1.164994665
         118,      -10.31431373,      -8.979151157,      -9.508720744,      -10.16183102,      -4.892091634,       15.40702157,       15.40702157,      0.1263017336,       1.164994701
         119,      -10.50881978,      -8.985416305,      -9.547051113,      -10.16172766,      -5.094057789,       18.48842589,       18.48842589,      0.1263017451,       1.164994744
         120,      -10.59380493,      -8.987924736,      -9.559288908,      -10.16157087,      -5.309134251,       22.18611107,       22.18611107,      0.1263017267,       1.164994809
         121,      -10.66064305,      -8.988678642,      -9.561546878,      -10.16134602,      -5.453844778,       26.62333328,       26.62333328,      0.1263016953,       1.164994882
         122,      -10.68139615,      -8.989594919,      -9.561415661,      -10.16104274,      -5.568599857,       31.94799994,       31.94799994,      0.1263016599,       1.164994956
