"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         126,       -9.55740253,      -7.640869704,      -8.235602118,      -8.789425932,      -1.265851809,        65.2170305,        65.2170305,      0.1181422685,       1.218883779
         127,       -9.55759554,      -7.641144411,       -8.23583727,      -8.789708078,      -1.266502912,        65.2170305,        65.2170305,      0.1181413984,       1.218891398
         128,      -9.557792543,      -7.641419814,      -8.236075331,      -8.789988902,       -1.26715135,        65.2170305,        65.2170305,      0.1181405292,       1.218899013
         129,      -9.557993717,       -7.64169591,      -8.236316205,      -8.790268518,      -1.267789534,        65.2170305,        65.2170305,      0.1181396606,       1.218906623
         130,      -9.558198976,      -7.641972689,      -8.236559846,       -8.79054703,      -1.268410286,        65.2170305,        65.2170305,      0.1181387928,       1.218914229
         131,      -9.558408226,       -7.64225014,      -8.236806218,      -8.790824533,      -1.269007228,        65.2170305,        65.2170305,      0.1181379258,       1.218921831
         132,      -9.558621629,      -7.642528245,      -8.237055267,      -8.791101116,      -1.269575011,        65.2170305,        65.2170305,      0.1181370594,       1.218929428
         133,       -9.55883944,      -7.642806977,       -8.23730692,      -8.791376863,       -1.27010956,        65.2170305,        65.2170305,      0.1181361938,        1.21893702
         134,      -9.559060248,      -7.643086305,      -8.237562518,       -8.79165185,      -1.270608164,        65.2170305,        65.2170305,      0.1181353289,       1.218944609
         135,      -9.559280505,      -7.643366231,       -8.23782154,      -8.791926154,       -1.27106982,        65.2170305,        65.2170305,      0.1181344648,       1.218952193
         136,      -9.559508487,      -7.643646744,      -8.238080607,      -8.792199843,      -1.271495079,        65.2170305,        65.2170305,      0.1181336016,       1.218959773
         137,      -9.559747088,      -7.643927715,      -8.238341651,      -8.792472986,      -1.271885841,        65.2170305,        65.2170305,      0.1181327392,       1.218967349
         138,      -9.559991933,      -7.644209075,      -8.238604916,      -8.792745646,      -1.272245048,        65.2170305,        65.2170305,      0.1181318778,       1.218974922
         139,       -9.56024208,       -7.64449077,      -8.238869844,      -8.793017884,      -1.272576514,        65.2170305,        65.2170305,      0.1181310173,        1.21898249
         140,      -9.560498044,      -7.644772745,      -8.239136153,      -8.793289757,      -1.272884806,        65.2170305,        65.2170305,       0.118130158,       1.218990056
         141,      -9.560760164,      -7.645054937,      -8.239403662,      -8.793561318,      -1.273175057,        65.2170305,        65.2170305,      0.1181292997,       1.218997618
         142,       -9.56129747,      -7.645337524,      -8.239673731,      -8.793832602,       -1.27345257,        65.2170305,        65.2170305,      0.1181284424,       1.219005177
         143,      -9.561604288,      -7.645620041,      -8.239943556,       -8.79410361,      -1.273722508,        65.2170305,        65.2170305,      0.1181275863,       1.219012733
         144,      -9.561884426,      -7.645902533,      -8.240213325,      -8.794374417,      -1.273989387,        65.2170305,        65.2170305,      0.1181267315,       1.219020286
         145,      -9.562166247,       -7.64618499,      -8.240483134,      -8.794645051,      -1.274256787,        65.2170305,        65.2170305,       0.118125878,       1.219027835
         146,      -9.562458889,      -7.646467396,      -8.240752795,      -8.794915551,      -1.274527228,        65.2170305,        65.2170305,      0.1181250258,       1.219035382
         147,       -9.56275449,      -7.646749674,      -8.241022176,      -8.795185948,      -1.274802609,        65.2170305,        65.2170305,      0.1181241747,       1.219042925
