"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
         138,       -5.12228056,      -4.507735262,      -4.586339694,      -5.791640605,     -0.9396568327,       22.75350175,       22.75350175,     0.05280241259,      0.7939682878,       0.772781663,     0.02267273577
         139,      -5.122331049,      -4.506720072,      -4.585192929,      -5.798908364,     -0.9459430991,       27.30420209,       27.30420209,      0.0653896018,      0.8225753724,       0.818622367,     0.02317622334
         140,      -5.122864585,      -4.505681191,      -4.584054794,      -5.807645511,     -0.9534973799,       32.76504251,       32.76504251,     0.08144350104,      0.8587069867,      0.8751587145,     0.02381837931
         141,      -5.124228035,      -4.504734357,      -4.582990244,      -5.818150729,     -0.9625820857,       39.31805102,       39.31805102,      0.1019091649,      0.9043879591,      0.9447475799,     0.02462166972
         142,      -5.126919364,      -4.504064513,      -4.582079887,      -5.830785197,     -0.9735184761,       47.18166122,       47.18166122,      0.1278652032,      0.9619621601,       1.029867458,     0.02543365101
         143,      -5.131557558,      -4.503948329,      -4.581412396,      -5.845985962,     -0.9866937042,       56.61799346,       56.61799346,      0.1604081232,       1.033858018,       1.132690451,     0.02624515406
         144,      -5.138747365,      -4.504763106,      -4.581058669,      -5.864279169,      -1.002554164,       5.661799346,       5.661799346,      0.2003546847,       1.121974356,       1.254171968,     0.02704267095
         145,      -5.148513445,      -4.506983429,      -4.581064044,      -5.886321196,       -1.02215175,       6.794159216,       6.794159216,      0.2043579354,       1.130799862,       1.266295882,     0.02712102858
         146,      -5.149386077,      -4.506644659,      -4.580477986,      -5.888503948,      -1.024040142,       8.152991059,       8.152991059,      0.2091715324,       1.141409987,       1.280806671,     0.02721307929
         147,      -5.149849959,      -4.506171472,      -4.579737611,      -5.891125416,      -1.026308047,       9.783589271,       9.783589271,      0.2149586659,       1.154164635,       1.298157779,     0.02732076759
         148,      -5.150260134,      -4.505580051,      -4.578837001,      -5.894274184,       -1.02903203,       11.74030712,       11.74030712,       0.221912389,        1.16948872,       1.318872221,     0.02744610937
         149,      -5.150721046,      -4.504855053,      -4.577766892,       -5.89805698,      -1.032303952,       14.08836855,       14.08836855,      0.2302598344,       1.187882118,       1.343547264,     0.02759111851
         150,       -5.15126709,      -4.503980123,      -4.576521963,      -5.902602443,      -1.036234041,       16.90604226,       16.90604226,      0.2402650679,       1.209925844,       1.372850425,     0.02775768843
