"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         169,      -9.645705644,      -7.725346893,      -8.313441208,       -9.61782749,       16.22808413,       16.22808413,      0.1463487479,        1.05623044,       1.095510882
         170,      -9.645756549,      -7.725399427,      -8.313493501,      -9.617857892,       16.22808413,       16.22808413,      0.1463483736,       1.056232561,       1.095512613
         171,      -9.645807523,      -7.725451972,      -8.313545603,      -9.617889212,       16.22808413,       16.22808413,      0.1463479993,       1.056234681,       1.095514343
         172,        -9.6458586,      -7.725504526,      -8.313597521,      -9.617921465,       16.22808413,       16.22808413,       0.146347625,         1.0562368,       1.095516073
         173,       -9.64590982,      -7.725557086,      -8.313649269,      -9.617954665,       16.22808413,       16.22808413,      0.1463472508,        1.05623892,       1.095517803
         174,      -9.645961223,       -7.72560965,      -8.313700862,      -9.617988826,       16.22808413,       16.22808413,      0.1463468765,       1.056241038,       1.095519533
         175,      -9.646012848,      -7.725662216,      -8.313752324,      -9.618023961,       16.22808413,       16.22808413,      0.1463465023,       1.056243157,       1.095521262
         176,      -9.646064729,      -7.725714782,      -8.313803677,      -9.618060082,       16.22808413,       16.22808413,      0.1463461281,       1.056245274,       1.095522991
         177,      -9.646116893,      -7.725767347,      -8.313854948,      -9.618097202,       16.22808413,       16.22808413,       0.146345754,       1.056247392,        1.09552472
         178,      -9.646169358,      -7.725819909,      -8.313906164,      -9.618135331,       16.22808413,       16.22808413,      0.1463453799,       1.056249509,       1.095526448
         179,      -9.646222133,      -7.725872468,       -8.31395735,       -9.61817448,       16.22808413,       16.22808413,      0.1463450058,       1.056251625,       1.095528176
         180,      -9.646275219,      -7.725925023,      -8.314008533,      -9.618214658,       16.22808413,       16.22808413,      0.1463446318,       1.056253741,       1.095529903
         181,      -9.646328606,      -7.725977573,      -8.314059735,      -9.618255875,       16.22808413,       16.22808413,      0.1463442579,       1.056255856,       1.095531631
         182,      -9.646382275,      -7.726030119,      -8.314110977,      -9.618298139,       16.22808413,       16.22808413,       0.146343884,       1.056257971,       1.095533358
         183,      -9.646436201,      -7.726082659,      -8.314162279,      -9.618341457,       16.22808413,       16.22808413,      0.1463435102,       1.056260086,       1.095535085
         184,      -9.646490352,      -7.726135194,      -8.314213654,      -9.618385837,       16.22808413,       16.22808413,      0.1463431365,         1.0562622,       1.095536811
         185,      -9.646544691,      -7.726187723,      -8.314265115,      -9.618431284,       16.22808413,       16.22808413,      0.1463427629,       1.056264313,       1.095538537
         186,      -9.646599178,      -7.726240247,      -8.314316669,      -9.618477803,       16.22808413,       16.22808413,      0.1463423894,       1.056266426,       1.095540263
         187,       -9.64665377,      -7.726292767,      -8.314368322,      -9.618525401,       16.22808413,       16.22808413,       0.146342016,       1.056268539,       1.095541988
         188,      -9.646708426,      -7.726345282,      -8.314420076,      -9.618574079,       16.22808413,       16.22808413,      0.1463416427,       1.056270651,       1.095543714
