"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2199,      -9.281332756,      -8.138111214,      -8.259597171,      -11.21549456,      -4.398945335
          0,           0,        2200,      -9.283429031,      -8.140194749,      -8.261711205,      -11.21754019,      -4.400957835
          0,           0,        2201,       -9.28552585,      -8.142278023,      -8.263825975,      -11.21958738,       -4.40297382
          0,           0,        2202,      -9.287623176,      -8.144361056,      -8.265941417,      -11.22163578,      -4.404993422
          0,           0,        2203,      -9.289720975,      -8.146443866,      -8.268057467,      -11.22368583,      -4.407017611
          0,           0,        2204,      -9.291819196,      -8.148526472,       -8.27017406,      -11.22573747,      -4.409045758
          0,           0,        2205,      -9.293917784,      -8.150608894,      -8.272291134,      -11.22779042,       -4.41107901
          0,           0,        2206,      -9.296016687,      -8.152691152,      -8.274408627,      -11.22984497,      -4.413116478
          0,           0,        2207,      -9.298115842,      -8.154773264,      -8.276526481,      -11.23190103,       -4.41515771
          0,           0,        2208,      -9.300215194,      -8.156855251,       -8.27864464,      -11.23395844,      -4.417200811
          0,           0,        2209,      -9.302314691,       -8.15893713,      -8.280763053,      -11.23601724,      -4.419242377
          0,           0,        2210,      -9.304414281,       -8.16101892,      -8.282881668,       -11.2380775,      -4.421381506
          0,           0,        2211,      -9.306513926,      -8.163100639,      -8.285000437,      -11.24013894,      -4.423480719
          0,           0,        2212,      -9.308613592,      -8.165182302,      -8.287119317,      -11.24220167,      -4.425528126
          0,           0,        2213,       -9.31071325,      -8.167263927,      -8.289238263,      -11.24426557,      -4.427576906
          0,           0,        2214,      -9.312812883,      -8.169345528,      -8.291357234,      -11.24633063,      -4.429626788
          0,           0,        2215,      -9.314912483,      -8.171427121,       -8.29347619,      -11.24839672,      -4.431676101
          0,           0,        2216,      -9.317012043,      -8.173508721,      -8.295595094,        -11.250464,       -4.43372432
          0,           0,        2217,      -9.319111564,      -8.175590341,      -8.297713909,      -11.25253217,      -4.435771749
          0,           0,        2218,      -9.321211051,      -8.177671997,      -8.299832599,      -11.25460132,      -4.437818213
          0,           0,        2219,      -9.323310513,      -8.179753701,       -8.30195113,      -11.25667138,      -4.439863798
          0,           0,        2220,      -9.325409957,      -8.181835468,       -8.30406947,      -11.25874235,      -4.441892165
          0,           0,        2221,      -9.327509392,      -8.183917311,      -8.306187585,      -11.26081409,      -4.443853007
          0,           0,        2222,      -9.329608822,      -8.185999243,      -8.308305446,      -11.26288683,      -4.445894297
          0,           0,        2223,      -9.331708254,       -8.18808128,      -8.310423021,      -11.26496019,       -4.44793609
          0,           0,        2224,      -9.333807687,      -8.190163433,      -8.312540283,      -11.26703426,      -4.449981948
          0,           0,        2225,      -9.335907121,      -8.192245716,      -8.314657203,      -11.26910916,      -4.452028808
          0,           0,        2226,      -9.338006547,      -8.194328144,      -8.316773754,      -11.27118465,      -4.454076575
          0,           0,        2227,       -9.34010596,       -8.19641073,      -8.318889909,       -11.2732608,      -4.456121747
          0,           0,        2228,       -9.34220535,      -8.198493486,      -8.321005641,      -11.27533727,      -4.458166688
          0,           0,        2229,        -9.3443047,      -8.200576425,      -8.323120926,      -11.27741434,      -4.460217627
          0,           0,        2230,      -9.346403997,      -8.202659559,      -8.325235738,      -11.27949192,      -4.462275839
          0,           0,        2231,      -9.348503222,      -8.204742902,      -8.327350053,      -11.28156998,      -4.464338279
          0,           0,        2232,       -9.35060236,      -8.206826466,      -8.329463849,      -11.28364847,      -4.466402246
          0,           0,        2233,      -9.352701402,      -8.208910263,      -8.331577102,      -11.28572764,      -4.468465666
          0,           0,        2234,      -9.354800336,      -8.210994303,      -8.333689792,       -11.2878073,      -4.470527575
          0,           0,        2235,       -9.35689915,      -8.213078599,      -8.335801898,      -11.28988741,      -4.472501973
          0,           0,        2236,      -9.358997841,      -8.215163166,      -8.337913401,      -11.29196813,      -4.472529458
          0,           0,        2237,      -9.361096405,      -8.217248015,      -8.340024283,      -11.29404934,      -4.474504507
          0,           0,        2238,      -9.363194848,      -8.219333147,      -8.342134528,      -11.29613116,      -4.476537746
          0,           0,        2239,      -9.365293162,      -8.221418574,      -8.344244118,      -11.29821339,      -4.478542112
          0,           0,        2240,      -9.367391343,      -8.223504306,      -8.346353038,      -11.30029624,      -4.480605809
          0,           0,        2241,      -9.369489386,       -8.22559035,      -8.348461276,      -11.30237947,      -4.482661073
          0,           0,        2242,      -9.371587285,      -8.227676714,      -8.350568817,      -11.30446328,      -4.484675217
          0,           0,        2243,      -9.373685041,      -8.229763406,       -8.35267565,      -11.30654744,      -4.486736371
          0,           0,        2244,      -9.375782647,      -8.231850432,      -8.354781766,      -11.30863213,      -4.488795945
          0,           0,        2245,      -9.377880103,      -8.233937798,      -8.356887155,      -11.31071737,      -4.490855586
          0,           0,        2246,      -9.379977405,       -8.23602551,       -8.35899181,      -11.31280294,       -4.49291621
          0,           0,        2247,      -9.382074553,      -8.238113572,      -8.361095727,       -11.3148889,      -4.494977961
          0,           0,        2248,      -9.384171545,      -8.240201989,      -8.363198902,      -11.31697546,      -4.497055177
          0,           0,        2249,       -9.38626838,      -8.242290765,      -8.365301332,      -11.31906234,      -4.499122988
          0,           0,        2250,      -9.388365052,      -8.244379902,      -8.367403016,       -11.3211495,      -4.501134842
          0,           0,        2251,      -9.390461562,      -8.246469405,      -8.369503956,      -11.32323727,      -4.503182368
          0,           0,        2252,      -9.392557908,      -8.248559276,      -8.371604153,      -11.32532514,      -4.505247529
          0,           0,        2253,      -9.394654087,      -8.250649516,      -8.373703611,      -11.32741357,      -4.507450595
          0,           0,        2254,      -9.396750097,      -8.252740128,      -8.375802332,      -11.32950219,      -4.509549077
          0,           0,        2255,      -9.398845933,      -8.254831112,      -8.377900323,      -11.33159132,      -4.511614567
          0,           0,        2256,      -9.400941596,      -8.256922469,      -8.379997589,      -11.33368058,      -4.513768029
          0,           0,        2257,      -9.403037083,      -8.259014201,      -8.382094138,      -11.33577012,      -4.515938564
          0,           0,        2258,      -9.405132391,      -8.261106307,      -8.384189977,      -11.33786016,      -4.518005269
          0,           0,        2259,       -9.40722752,      -8.263198786,      -8.386285115,      -11.33995019,      -4.520072647
          0,           0,        2260,       -9.40932247,      -8.265291639,      -8.388379563,      -11.34204055,      -4.522140146
          0,           0,        2261,       -9.41141724,      -8.267384865,      -8.390473332,      -11.34413122,      -4.524250376
          0,           0,        2262,      -9.413511832,      -8.269478462,      -8.392566433,      -11.34622207,      -4.526179076
          0,           0,        2263,      -9.415606244,      -8.271572428,       -8.39465888,       -11.3483131,      -4.528186862
          0,           0,        2264,      -9.417700478,      -8.273666763,      -8.396750687,      -11.35040433,       -4.53033825
          0,           0,        2265,       -9.41979454,      -8.275761463,      -8.398841868,      -11.35249553,      -4.532497659
          0,           0,        2266,      -9.421888427,      -8.277856527,      -8.400932439,      -11.35458717,      -4.534565193
          0,           0,        2267,      -9.423982144,      -8.279951952,      -8.403022418,      -11.35667885,       -4.53663204
          0,           0,        2268,      -9.426075694,      -8.282047734,      -8.405111821,      -11.35877066,      -4.538699861
          0,           0,        2269,      -9.428169082,      -8.284143872,      -8.407200667,       -11.3608626,       -4.54076752
          0,           0,        2270,      -9.430262308,      -8.286240362,      -8.409288975,      -11.36295466,      -4.542835087
          0,           0,        2271,      -9.432355381,        -8.2883372,      -8.411376765,      -11.36504676,      -4.544902884
          0,           0,        2272,      -9.434448302,      -8.290434382,      -8.413464057,      -11.36713887,       -4.54697051
          0,           0,        2273,      -9.436541079,      -8.292531905,      -8.415550873,      -11.36923115,      -4.549038417
          0,           0,        2274,      -9.438633718,      -8.294629765,      -8.417637234,      -11.37132362,      -4.551106355
          0,           0,        2275,      -9.440726221,      -8.296727957,      -8.419723163,      -11.37341589,      -4.553177633
          0,           0,        2276,      -9.442818596,      -8.298826478,      -8.421808683,      -11.37550831,      -4.555484046
          0,           0,        2277,      -9.444910848,      -8.300925322,      -8.423893816,      -11.37760078,      -4.557565936
          0,           0,        2278,      -9.447002989,      -8.303024486,      -8.425978589,      -11.37969333,      -4.559646153
          0,           0,        2279,      -9.449095021,      -8.305123964,      -8.428063024,      -11.38178566,      -4.561719779
          0,           0,        2280,      -9.451186959,      -8.307223753,      -8.430147147,      -11.38387816,      -4.563785403
          0,           0,        2281,      -9.453278804,      -8.309323846,      -8.432230983,      -11.38597061,      -4.565846953
          0,           0,        2282,      -9.455370567,      -8.311424238,      -8.434314555,      -11.38806302,      -4.567915896
          0,           0,        2283,      -9.457462257,      -8.313524924,      -8.436397891,      -11.39015551,       -4.56998702
          0,           0,        2284,      -9.459553875,      -8.315625899,      -8.438481014,      -11.39224789,      -4.572059492
          0,           0,        2285,      -9.461645435,      -8.317727157,       -8.44056395,      -11.39434028,      -4.574127595
          0,           0,        2286,       -9.46373694,      -8.319828692,      -8.442646724,      -11.39643245,      -4.576189597
          0,           0,        2287,      -9.465828403,      -8.321930499,      -8.444729363,      -11.39852478,      -4.578260447
          0,           0,        2288,      -9.467919831,      -8.324032571,       -8.44681189,      -11.40061706,      -4.580336017
          0,           0,        2289,      -9.470011234,      -8.326134902,      -8.448894332,      -11.40270895,      -4.582414833
          0,           0,        2290,      -9.472102622,      -8.328237486,      -8.450976714,        -11.404801,      -4.584480443
          0,           0,        2291,      -9.474194003,      -8.330340317,      -8.453059062,      -11.40689304,      -4.586553953
          0,           0,        2292,      -9.476285393,      -8.332443389,      -8.455141399,      -11.40898493,      -4.588630957
          0,           0,        2293,      -9.478376798,      -8.334546695,      -8.457223751,      -11.41107663,      -4.590709742
          0,           0,        2294,      -9.480468228,       -8.33665023,      -8.459306143,      -11.41316837,       -4.59278918
          0,           0,        2295,      -9.482559695,      -8.338753987,      -8.461388598,      -11.41525996,      -4.594852339
          0,           0,        2296,      -9.484651212,      -8.340857999,      -8.463471145,      -11.41735659,      -4.596863114
          0,           0,        2297,      -9.486742815,      -8.342962015,      -8.465553775,      -11.41945291,      -4.598906544
          0,           0,        2298,      -9.488834398,      -8.345066138,      -8.467636471,      -11.42154562,      -4.600923355
          0,           0,        2299,      -9.490925786,      -8.347170383,       -8.46971925,      -11.42363723,      -4.602983285
          0,           0,        2300,      -9.493016998,      -8.349274746,      -8.471802138,      -11.42572814,      -4.605059452
          0,           0,        2301,      -9.495108144,      -8.351379223,      -8.473885154,      -11.42781928,      -4.607073703
          0,           0,        2302,      -9.497199346,      -8.353483819,      -8.475968321,      -11.42991004,      -4.608978413
          0,           0,        2303,      -9.499290723,      -8.355588542,      -8.478051667,      -11.43200072,      -4.610957971
          0,           0,        2304,      -9.501382382,      -8.357693404,      -8.480135228,      -11.43409126,      -4.612734813
          0,           0,        2305,      -9.503474426,      -8.359798422,      -8.482219039,      -11.43618171,      -4.614311115
          0,           0,        2306,      -9.505566942,      -8.361903614,      -8.484303139,      -11.43827201,      -4.615949491
          0,           0,        2307,       -9.50765999,      -8.364008999,      -8.486387563,      -11.44036215,       -4.61759251
          0,           0,        2308,      -9.509753614,      -8.366114597,      -8.488472343,      -11.44245207,        -4.6192591
          0,           0,        2309,      -9.511847814,      -8.368220425,       -8.49055751,      -11.44454183,       -4.62096582
          0,           0,        2310,      -9.513942575,        -8.3703265,      -8.492643095,      -11.44663131,      -4.622725706
          0,           0,        2311,      -9.516037867,      -8.372432835,      -8.494729126,      -11.44872069,      -4.624547669
          0,           0,        2312,      -9.518133653,      -8.374539436,      -8.496815635,      -11.45080991,      -4.626219363
          0,           0,        2313,      -9.520229905,      -8.376646309,      -8.498902653,      -11.45289932,      -4.627388111
          0,           0,        2314,      -9.522326581,      -8.378753461,      -8.500990215,      -11.45498838,       -4.62945234
          0,           0,        2315,      -9.524423605,      -8.380860887,      -8.503078358,      -11.45707744,      -4.632231175
          0,           0,        2316,      -9.526520925,      -8.382968578,      -8.505167112,      -11.45916623,      -4.634763521
          0,           0,        2317,      -9.528618512,      -8.385076517,      -8.507256509,      -11.46125512,      -4.637007878
          0,           0,        2318,      -9.530716338,      -8.387184685,      -8.509346576,       -11.4633441,      -4.639205674
          0,           0,        2319,      -9.532814385,      -8.389293061,      -8.511437344,      -11.46543287,      -4.641456005
          0,           0,        2320,      -9.534912626,      -8.391401627,       -8.51352884,      -11.46752167,      -4.643760781
          0,           0,        2321,      -9.537011055,      -8.393510365,      -8.515621087,      -11.46961062,      -4.646112906
          0,           0,        2322,      -9.539109659,      -8.395619257,        -8.5177141,      -11.47169917,       -4.64849521
          0,           0,        2323,      -9.541208458,       -8.39772829,      -8.519807885,      -11.47378816,      -4.650894388
          0,           0,        2324,      -9.543307463,       -8.39983745,      -8.521902437,      -11.47587695,      -4.653302425
          0,           0,        2325,      -9.545406687,      -8.401946724,      -8.523997737,      -11.47796581,      -4.655716079
          0,           0,        2326,      -9.547506138,      -8.404056103,      -8.526093759,      -11.48005479,       -4.65813229
          0,           0,        2327,      -9.549605808,      -8.406165577,      -8.528190463,      -11.48214372,      -4.660548518
          0,           0,        2328,      -9.551705677,      -8.408275139,      -8.530287805,       -11.4842329,      -4.662961402
          0,           0,        2329,      -9.553805719,      -8.410384783,      -8.532385735,      -11.48632197,      -4.665364919
          0,           0,        2330,      -9.555905895,      -8.412494501,      -8.534484201,      -11.48841132,      -4.667754276
          0,           0,        2331,      -9.558006179,      -8.414604286,      -8.536583152,      -11.49050068,       -4.67012533
          0,           0,        2332,      -9.560106538,      -8.416714132,      -8.538682539,      -11.49259014,      -4.672474699
          0,           0,        2333,      -9.562206949,      -8.418824031,      -8.540782319,      -11.49467969,       -4.67480153
          0,           0,        2334,      -9.564307397,      -8.420933973,      -8.542882453,      -11.49676952,      -4.677104932
          0,           0,        2335,       -9.56640787,      -8.423043952,       -8.54498291,      -11.49885899,      -4.679385325
          0,           0,        2336,       -9.56850837,      -8.425153958,      -8.547083663,      -11.50094847,      -4.681642533
          0,           0,        2337,      -9.570608898,      -8.427263981,      -8.549184693,      -11.50303815,      -4.683878611
          0,           0,        2338,      -9.572709474,      -8.429374013,      -8.551285989,      -11.50512753,      -4.686093809
          0,           0,        2339,      -9.574810113,      -8.431484044,      -8.553387542,      -11.50721699,      -4.688284428
          0,           0,        2340,      -9.576910849,      -8.433594066,      -8.555489353,      -11.50930629,      -4.690456806
          0,           0,        2341,      -9.579011714,      -8.435704068,      -8.557591425,      -11.51139523,      -4.692616624
          0,           0,        2342,      -9.581112748,      -8.437814043,      -8.559693767,      -11.51348457,       -4.69476024
          0,           0,        2343,      -9.583213996,      -8.439923982,      -8.561796394,      -11.51557322,      -4.696889667
          0,           0,        2344,      -9.585315502,      -8.442033877,      -8.563899322,      -11.51766198,      -4.699005633
          0,           0,        2345,      -9.587417316,      -8.444143722,      -8.566002573,      -11.51975038,      -4.701109941
          0,           0,        2346,      -9.589519487,      -8.446253509,      -8.568106169,      -11.52183901,      -4.703203167
          0,           0,        2347,      -9.591622053,      -8.448363233,      -8.570210135,      -11.52392741,      -4.705277775
          0,           0,        2348,      -9.593725063,      -8.450472891,      -8.572314497,      -11.52601559,      -4.707250604
          0,           0,        2349,      -9.595828554,      -8.452582478,      -8.574419281,      -11.52810376,       -4.70931537
          0,           0,        2350,       -9.59793256,      -8.454691991,       -8.57652451,      -11.53019185,       -4.71137685
          0,           0,        2351,      -9.600037114,       -8.45680143,      -8.578630208,      -11.53228017,      -4.713433501
          0,           0,        2352,       -9.60214224,      -8.458910792,      -8.580736397,      -11.53436829,      -4.715486181
          0,           0,        2353,      -9.604247955,      -8.461020079,      -8.582843095,      -11.53645634,       -4.71753571
          0,           0,        2354,      -9.606354273,      -8.463129291,      -8.584950318,      -11.53854464,      -4.719583153
          0,           0,        2355,      -9.608461204,       -8.46523843,       -8.58705808,      -11.54063294,      -4.721630046
          0,           0,        2356,      -9.610568748,      -8.467347497,      -8.589166389,      -11.54272128,      -4.723773066
          0,           0,        2357,      -9.612676905,      -8.469456496,      -8.591275254,      -11.54480969,      -4.725902249
          0,           0,        2358,      -9.614785657,      -8.471565429,      -8.593384678,       -11.5468981,      -4.727942587
          0,           0,        2359,      -9.616895006,        -8.4736743,      -8.595494664,      -11.54898669,      -4.729989357
          0,           0,        2360,      -9.619004921,      -8.475783113,      -8.597605208,      -11.55107543,      -4.732042365
          0,           0,        2361,      -9.621115388,      -8.477891872,       -8.59971631,      -11.55316413,      -4.734207625
          0,           0,        2362,      -9.623226383,      -8.480000579,      -8.601827963,      -11.55525323,      -4.736293127
          0,           0,        2363,      -9.625337882,      -8.482109239,       -8.60394016,      -11.55734208,      -4.738354554
          0,           0,        2364,      -9.627449856,      -8.484217855,      -8.606052894,      -11.55943136,      -4.740418039
          0,           0,        2365,      -9.629562273,      -8.486326429,      -8.608166155,      -11.56152081,      -4.742484259
          0,           0,        2366,      -9.631675117,      -8.488434965,      -8.610279932,      -11.56361018,       -4.74455216
          0,           0,        2367,      -9.633788357,      -8.490543465,      -8.612394215,      -11.56569973,      -4.746620799
          0,           0,        2368,      -9.635901967,      -8.492651929,      -8.614508992,      -11.56778948,      -4.748680126
          0,           0,        2369,      -9.638015927,      -8.494760361,       -8.61662425,      -11.56987965,      -4.750754159
          0,           0,        2370,      -9.640130216,       -8.49686876,      -8.618739978,      -11.57196984,      -4.752827963
          0,           0,        2371,      -9.642244813,      -8.498977127,      -8.620856162,      -11.57406021,        -4.7549028
          0,           0,        2372,      -9.644359706,      -8.501085462,       -8.62297279,      -11.57615089,      -4.756977843
          0,           0,        2373,      -9.646474878,      -8.503193765,       -8.62508985,      -11.57824164,      -4.759054283
          0,           0,        2374,      -9.648590315,      -8.505302036,      -8.627207327,      -11.58033267,      -4.761304946
          0,           0,        2375,      -9.650706009,      -8.507410274,      -8.629325208,       -11.5824239,      -4.763410456
          0,           0,        2376,       -9.65282195,      -8.509518475,      -8.631443482,        -11.584515,      -4.765499445
          0,           0,        2377,      -9.654938124,      -8.511626643,      -8.633562134,      -11.58660682,      -4.767592892
          0,           0,        2378,      -9.657054518,      -8.513734779,      -8.635681152,      -11.58869864,      -4.769676793
          0,           0,        2379,      -9.659171139,      -8.515842883,      -8.637800525,      -11.59079066,      -4.771825047
          0,           0,        2380,      -9.661287973,      -8.517950955,      -8.639920238,      -11.59288284,      -4.771538672
          0,           0,        2381,      -9.663405018,      -8.520058995,       -8.64204028,      -11.59497533,      -4.773549637
          0,           0,        2382,      -9.665522259,      -8.522167003,      -8.644160635,      -11.59706802,      -4.770745058
          0,           0,        2383,      -9.667639678,      -8.524274981,       -8.64628129,      -11.59916094,      -4.760863901
          0,           0,        2384,      -9.669757267,       -8.52638293,       -8.64840223,       -11.6012539,      -4.762837835
          0,           0,        2385,      -9.671875003,      -8.528490851,       -8.65052344,      -11.60334744,      -4.764924231
          0,           0,        2386,      -9.673992876,      -8.530598747,      -8.652644905,      -11.60544102,      -4.767014589
          0,           0,        2387,      -9.676110862,       -8.53270662,       -8.65476661,       -11.6075349,      -4.769105571
          0,           0,        2388,      -9.678228957,      -8.534814472,      -8.656888539,      -11.60962872,      -4.771197311
          0,           0,        2389,      -9.680347138,      -8.536922307,      -8.659010677,      -11.61172322,      -4.773289856
          0,           0,        2390,        -9.6824654,      -8.539030127,      -8.661133009,      -11.61381766,      -4.775382905
          0,           0,        2391,      -9.684583728,      -8.541137936,      -8.663255519,      -11.61591225,      -4.777476733
          0,           0,        2392,      -9.686702115,      -8.543245738,      -8.665378192,      -11.61800737,      -4.779569966
          0,           0,        2393,      -9.688820548,      -8.545353537,      -8.667501011,      -11.62010261,      -4.781664169
          0,           0,        2394,      -9.690939021,      -8.547461338,      -8.669623963,      -11.62219803,      -4.783758782
          0,           0,        2395,      -9.693057525,      -8.549569145,       -8.67174703,      -11.62429355,      -4.785853839
          0,           0,        2396,      -9.695176051,      -8.551676963,      -8.673870196,       -11.6263894,      -4.787948976
          0,           0,        2397,      -9.697294598,      -8.553784798,      -8.675993447,      -11.62848559,      -4.790044724
          0,           0,        2398,      -9.699413153,      -8.555892654,      -8.678116767,      -11.63058172,      -4.792140298
          0,           0,        2399,      -9.701531713,      -8.558000537,      -8.680240141,      -11.63267842,      -4.794237306
          0,           0,        2400,      -9.703650272,      -8.560108452,      -8.682363553,      -11.63477529,       -4.79655543
          0,           0,        2401,      -9.705768826,      -8.562216406,      -8.684486989,      -11.63687206,      -4.798643284
          0,           0,        2402,      -9.707887372,      -8.564324402,      -8.686610436,      -11.63896925,      -4.800739611
          0,           0,        2403,      -9.710005907,      -8.566432448,      -8.688733879,      -11.64106685,      -4.802836509
          0,           0,        2404,      -9.712124423,      -8.568540548,      -8.690857305,      -11.64316431,      -4.804933414
          0,           0,        2405,      -9.714242918,      -8.570648709,      -8.692980703,        -11.645262,      -4.807030745
          0,           0,        2406,       -9.71636139,      -8.572756934,      -8.695104059,      -11.64735991,       -4.80912841
          0,           0,        2407,      -9.718479834,      -8.574865231,      -8.697227363,      -11.64945799,       -4.81122622
          0,           0,        2408,      -9.720598249,      -8.576973604,      -8.699350603,      -11.65155642,      -4.813307907
          0,           0,        2409,      -9.722716631,      -8.579082058,      -8.701473768,      -11.65365486,      -4.815218677
          0,           0,        2410,      -9.724834979,      -8.581190599,      -8.703596848,      -11.65575355,      -4.817307004
          0,           0,        2411,      -9.726953288,      -8.583299232,      -8.705719834,      -11.65785244,      -4.819405222
          0,           0,        2412,      -9.729071557,      -8.585407961,      -8.707842716,      -11.65995153,      -4.821503627
          0,           0,        2413,      -9.731189786,      -8.587516792,      -8.709965484,      -11.66205105,      -4.823603157
          0,           0,        2414,       -9.73330797,      -8.589625729,       -8.71208813,       -11.6641503,      -4.825728003
          0,           0,        2415,      -9.735426109,      -8.591734777,      -8.714210646,      -11.66625029,       -4.82782774
          0,           0,        2416,        -9.7375442,       -8.59384394,      -8.716333024,      -11.66835018,      -4.829927402
          0,           0,        2417,      -9.739662246,      -8.595953223,      -8.718455257,      -11.67045039,      -4.832016456
          0,           0,        2418,      -9.741780239,      -8.598062629,      -8.720577336,      -11.67255085,      -4.834114049
          0,           0,        2419,      -9.743898184,      -8.600172163,      -8.722699255,      -11.67465164,      -4.836214822
          0,           0,        2420,      -9.746016076,      -8.602281828,      -8.724821008,      -11.67675232,      -4.838316123
          0,           0,        2421,      -9.748133917,      -8.604391629,      -8.726942589,      -11.67885351,      -4.840417428
          0,           0,        2422,      -9.750251701,      -8.606501568,      -8.729063991,      -11.68095481,      -4.842519108
          0,           0,        2423,      -9.752369427,       -8.60861165,       -8.73118521,      -11.68305644,      -4.844621023
          0,           0,        2424,      -9.754487103,      -8.610721877,      -8.733306239,      -11.68515789,      -4.846723408
          0,           0,        2425,      -9.756604714,      -8.612832253,      -8.735427076,      -11.68725997,      -4.848826319
          0,           0,        2426,      -9.758722275,      -8.614942779,      -8.737547714,      -11.68936218,      -4.850929778
          0,           0,        2427,      -9.760839767,       -8.61705346,       -8.73966815,      -11.69146445,      -4.853033127
          0,           0,        2428,      -9.762957208,      -8.619164297,       -8.74178838,      -11.69356679,      -4.855137803
          0,           0,        2429,      -9.765074581,      -8.621275293,      -8.743908401,      -11.69566973,      -4.857242317
          0,           0,        2430,      -9.767191893,       -8.62338645,       -8.74602821,      -11.69777275,      -4.859347418
          0,           0,        2431,      -9.769309144,       -8.62549777,      -8.748147803,      -11.69987556,      -4.861452697
          0,           0,        2432,      -9.771426332,      -8.627609254,       -8.75026718,      -11.70197899,      -4.863558801
          0,           0,        2433,      -9.773543455,      -8.629720906,      -8.752386337,      -11.70408248,      -4.865665297
          0,           0,        2434,      -9.775660513,      -8.631832725,      -8.754505273,      -11.70618592,      -4.867772033
          0,           0,        2435,      -9.777777506,      -8.633944714,      -8.756623987,      -11.70828983,      -4.869879504
          0,           0,        2436,      -9.779894434,      -8.636056874,      -8.758742478,      -11.71039365,      -4.871986996
          0,           0,        2437,      -9.782011296,      -8.638169206,      -8.760860745,      -11.71249782,      -4.874095604
          0,           0,        2438,      -9.784128094,       -8.64028171,      -8.762978787,        -11.714602,      -4.876203902
          0,           0,        2439,      -9.786244823,      -8.642394387,      -8.765096605,      -11.71670649,      -4.878312355
          0,           0,        2440,      -9.788361486,      -8.644507239,      -8.767214199,       -11.7188111,      -4.880422072
          0,           0,        2441,      -9.790478083,      -8.646620266,      -8.769331569,      -11.72091575,      -4.882531759
          0,           0,        2442,      -9.792594614,      -8.648733467,      -8.771448717,      -11.72302053,      -4.884641579
          0,           0,        2443,      -9.794711076,      -8.650846843,      -8.773565643,      -11.72512571,      -4.886751866
          0,           0,        2444,      -9.796827471,      -8.652960395,       -8.77568235,      -11.72723072,      -4.888860823
          0,           0,        2445,      -9.798943799,      -8.655074121,      -8.777798838,      -11.72933579,      -4.890969857
          0,           0,        2446,      -9.801060058,      -8.657188023,      -8.779915111,      -11.73144127,      -4.893080684
          0,           0,        2447,      -9.803176258,      -8.659302098,       -8.78203117,      -11.73354687,      -4.895192058
          0,           0,        2448,      -9.805292388,      -8.661416348,      -8.784147018,      -11.73565233,       -4.89730357
          0,           0,        2449,      -9.807408453,      -8.663530772,      -8.786262659,      -11.73775804,      -4.899415757
          0,           0,        2450,      -9.809524452,      -8.665645368,      -8.788378095,      -11.73986368,      -4.901527578
          0,           0,        2451,      -9.811640394,      -8.667760135,       -8.79049333,      -11.74196966,      -4.903640055
          0,           0,        2452,      -9.813756266,      -8.669875074,      -8.792608368,      -11.74407545,      -4.905752776
          0,           0,        2453,      -9.815872079,      -8.671990183,      -8.794723212,      -11.74618174,      -4.907865476
          0,           0,        2454,      -9.817987836,      -8.674105461,      -8.796837868,      -11.74828789,      -4.909978556
          0,           0,        2455,      -9.820103531,      -8.676220906,       -8.79895234,      -11.75039382,      -4.912091291
          0,           0,        2456,      -9.822219169,      -8.678336517,      -8.801066632,      -11.75250032,      -4.914204579
          0,           0,        2457,      -9.824334752,      -8.680452293,       -8.80318075,      -11.75460673,      -4.916318013
          0,           0,        2458,      -9.826450279,      -8.682568233,      -8.805294699,      -11.75671306,       -4.91869334
          0,           0,        2459,      -9.828565755,      -8.684684334,      -8.807408484,      -11.75881956,      -4.920793086
          0,           0,        2460,      -9.830681182,      -8.686800596,      -8.809522111,      -11.76092644,      -4.923000868
          0,           0,        2461,      -9.832796558,      -8.688917016,      -8.811635586,      -11.76303263,      -4.925309722
          0,           0,        2462,      -9.834911895,      -8.691033592,      -8.813748915,      -11.76513952,      -4.927422186
          0,           0,        2463,       -9.83702718,      -8.693150323,      -8.815862104,      -11.76724606,      -4.929535542
          0,           0,        2464,      -9.839142427,      -8.695267207,       -8.81797516,      -11.76935297,      -4.931649357
          0,           0,        2465,      -9.841257635,      -8.697384242,       -8.82008809,      -11.77145948,      -4.933763196
          0,           0,        2466,      -9.843372808,      -8.699501425,      -8.822200899,      -11.77356643,      -4.935876443
          0,           0,        2467,      -9.845487947,      -8.701618755,      -8.824313595,      -11.77567335,       -4.93799042
          0,           0,        2468,      -9.847603054,      -8.703736229,      -8.826426185,      -11.77777986,      -4.940104164
          0,           0,        2469,      -9.849718129,      -8.705853846,      -8.828538676,      -11.77988716,      -4.942217706
          0,           0,        2470,      -9.851833179,      -8.707971603,      -8.830651075,      -11.78199382,       -4.94433126
          0,           0,        2471,       -9.85394821,      -8.710089498,       -8.83276339,      -11.78410081,      -4.946444543
          0,           0,        2472,      -9.856063218,      -8.712207527,      -8.834875627,      -11.78620765,      -4.948558189
          0,           0,        2473,      -9.858178211,      -8.714325691,      -8.836987795,      -11.78831459,      -4.950672259
          0,           0,        2474,      -9.860293185,      -8.716443984,        -8.8390999,      -11.79042151,      -4.952785416
          0,           0,        2475,       -9.86240815,      -8.718562406,      -8.841211951,      -11.79252852,      -4.954899385
          0,           0,        2476,      -9.864523112,      -8.720680954,      -8.843323955,      -11.79463553,      -4.957012419
