"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
         128,      -8.876768042,      -7.208580267,      -7.439220911,      -9.056771353,       19.07924333,       19.07924333,      0.1650915096,      0.9817027793,       1.039906261,   4.337002935e-07
         129,      -8.877316696,      -7.208988333,      -7.439539701,      -9.057026128,       19.07924333,       19.07924333,      0.1650913896,      0.9817106255,       1.039914213,   4.366093048e-07
         130,      -8.877851212,      -7.209396971,      -7.439860308,      -9.057281483,       19.07924333,       19.07924333,      0.1650912637,      0.9817184536,        1.03992214,   4.396578249e-07
         131,      -8.878369414,      -7.209806168,      -7.440183017,      -9.057537393,       19.07924333,       19.07924333,      0.1650911316,      0.9817262629,       1.039930041,   4.428584828e-07
         132,      -8.878869588,      -7.210215938,      -7.440507988,      -9.057793828,       19.07924333,       19.07924333,      0.1650909928,      0.9817340525,       1.039937915,    4.46222942e-07
         133,      -8.879351126,      -7.210626306,      -7.440835257,      -9.058050762,       19.07924333,       19.07924333,      0.1650908467,      0.9817418217,       1.039945761,   4.497619089e-07
         134,      -8.879813671,      -7.211037308,      -7.441164774,      -9.058308166,       19.07924333,       19.07924333,       0.165090693,      0.9817495695,       1.039953578,   4.534851029e-07
         135,      -8.880257442,      -7.211448976,      -7.441496423,      -9.058566011,       19.07924333,       19.07924333,      0.1650905314,      0.9817572952,       1.039961365,   4.574012016e-07
         136,      -8.880683185,      -7.211861337,      -7.441830047,      -9.058824266,       19.07924333,       19.07924333,      0.1650903615,       0.981764998,       1.039969121,   4.615177722e-07
         137,      -8.881092018,      -7.212274405,      -7.442165481,      -9.059082902,       19.07924333,       19.07924333,      0.1650901831,      0.9817726772,       1.039976844,   4.658411978e-07
         138,       -8.88148572,      -7.212688159,      -7.442502571,      -9.059341888,       19.07924333,       19.07924333,      0.1650899959,      0.9817803319,       1.039984535,   4.703766116e-07
         139,      -8.881865747,       -7.21310257,      -7.442841175,      -9.059601193,       19.07924333,       19.07924333,      0.1650897998,      0.9817879616,       1.039992192,    4.75127849e-07
         140,      -8.882233859,      -7.213517586,      -7.443181209,      -9.059860784,       19.07924333,       19.07924333,      0.1650895947,      0.9817955657,       1.039999814,   4.800974318e-07
         141,      -8.882592112,      -7.213933139,      -7.443522622,      -9.060120629,       19.07924333,       19.07924333,      0.1650893805,      0.9818031435,       1.040007402,   4.852865909e-07
         142,      -8.882942511,      -7.214349144,      -7.443865378,      -9.060380695,       19.07924333,       19.07924333,      0.1650891573,      0.9818106949,       1.040014955,    4.90695329e-07
         143,      -8.883286907,      -7.214765515,      -7.444209451,      -9.060640948,       19.07924333,       19.07924333,       0.165088925,      0.9818182193,       1.040022472,   4.963225164e-07
         144,      -8.883627077,       -7.21518217,      -7.444554816,      -9.060901354,       19.07924333,       19.07924333,      0.1650886839,      0.9818257166,       1.040029954,   5.021660137e-07
         145,      -8.883964678,      -7.215599035,      -7.444901438,      -9.061161877,       19.07924333,       19.07924333,      0.1650884339,      0.9818331866,       1.040037401,   5.082228126e-07
         146,      -8.884301266,      -7.216016056,      -7.445249257,      -9.061422482,       19.07924333,       19.07924333,      0.1650881753,      0.9818406293,       1.040044812,   5.144891869e-07
         147,      -8.884638238,      -7.216433199,      -7.445598183,       -9.06168313,       19.07924333,       19.07924333,      0.1650879082,      0.9818480447,       1.040052189,   5.209608463e-07
         148,      -8.884976819,      -7.216850456,      -7.445948089,      -9.061943784,       19.07924333,       19.07924333,      0.1650876328,      0.9818554329,        1.04005953,   5.276330836e-07
         149,      -8.885318019,      -7.217267842,      -7.446298817,      -9.062204406,       19.07924333,       19.07924333,      0.1650873493,      0.9818627939,       1.040066838,   5.345009117e-07
         150,      -8.885662706,      -7.217685393,      -7.446650181,      -9.062464955,       19.07924333,       19.07924333,       0.165087058,       0.981870128,       1.040074111,   5.415591836e-07
         151,      -8.886011545,      -7.218103166,      -7.447001982,      -9.062725391,       19.07924333,       19.07924333,      0.1650867591,      0.9818774353,        1.04008135,   5.488026962e-07
         152,      -8.886364775,      -7.218521227,      -7.447354007,      -9.062985672,       19.07924333,       19.07924333,      0.1650864527,      0.9818847159,       1.040088555,   5.562262755e-07
         153,      -8.886722811,       -7.21893965,       -7.44770606,      -9.063245757,       19.07924333,       19.07924333,      0.1650861391,      0.9818919702,       1.040095728,   5.638248429e-07
         154,       -8.88708566,      -7.219358509,      -7.448057968,        -9.0635056,       19.07924333,       19.07924333,      0.1650858185,      0.9818991982,       1.040102867,   5.715934629e-07
         155,      -8.887452907,      -7.219777874,       -7.44840959,      -9.063765159,       19.07924333,       19.07924333,       0.165085491,      0.9819064001,       1.040109974,   5.795273733e-07
         156,      -8.887824276,      -7.220197804,      -7.448760823,      -9.064024386,       19.07924333,       19.07924333,       0.165085157,      0.9819135762,       1.040117049,   5.876220057e-07
