"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         167,      -5.937075894,      -4.670864028,      -4.862839277,      -7.416396911,     -0.6777059647,       8.723146468,       8.723146468,      0.3288856362,       1.658710444
         168,      -5.948772045,       -4.68163323,      -4.875914627,      -7.439242018,       -1.49931621,       10.46777576,       10.46777576,      0.3289642596,       1.659220434
         169,       -5.95413002,      -4.682786596,      -4.877163493,      -7.440077643,      -1.450056386,       12.56133091,       12.56133091,       0.329056051,        1.65982571
         170,      -5.957041544,       -4.68412485,      -4.878586828,       -7.44106006,      -1.335842942,        15.0735971,        15.0735971,      0.3291621411,       1.660542408
         171,      -5.960021015,      -4.685696384,      -4.880332945,      -7.442218569,      -1.177675561,       18.08831652,       18.08831652,       0.329283995,        1.66139016
         172,      -5.963553338,      -4.687542215,       -4.88249443,      -7.443575763,      -1.105248982,       21.70597982,       21.70597982,      0.3294241034,       1.662391661
         173,      -5.967924387,      -4.689710943,       -4.88515685,      -7.445151185,       -1.05938478,       26.04717578,       26.04717578,      0.3295848648,       1.663566439
         174,      -5.973436564,      -4.692258441,      -4.888403718,       -7.44693395,     -0.9445240158,       31.25661094,       31.25661094,      0.3297643074,       1.664918597
         175,      -5.980423049,       -4.69524733,       -4.89233696,      -7.448859542,     -0.8102392176,       37.50793313,       37.50793313,      0.3299501955,       1.666426581
         176,      -5.989229755,      -4.698750899,      -4.897120376,      -7.450781652,      -0.685143673,       45.00951975,       45.00951975,      0.3301162114,       1.668043866
         177,      -6.000190144,      -4.702863792,      -4.902991517,      -7.452476617,     -0.5554004237,        54.0114237,        54.0114237,      0.3302228415,       1.669708321
         178,      -6.013548808,      -4.707712582,      -4.910163438,      -7.453669537,     -0.4574668311,       64.81370845,       64.81370845,      0.3302237214,       1.671351225
         179,      -6.029249311,      -4.713458619,      -4.918644822,      -7.454073288,     -0.4200222276,       77.77645013,       77.77645013,      0.3300777475,       1.672905328
         180,      -6.046509287,      -4.720306486,      -4.928120359,      -7.453373321,     -0.4330272215,       93.33174016,       93.33174016,      0.3297664947,       1.674323071
         181,      -6.063252691,      -4.728553109,      -4.937950315,      -7.451098791,     -0.4329599664,       9.333174016,       9.333174016,      0.3293142725,       1.675617519
         182,      -6.076017559,      -4.738691377,      -4.947238082,      -7.478370617,      -1.283744664,       11.19980882,       11.19980882,      0.3292680769,       1.675743481
         183,      -6.084649016,      -4.739792917,      -4.948089923,      -7.478773577,      -1.268016051,       13.43977058,       13.43977058,      0.3292120719,        1.67589041
         184,      -6.088477014,      -4.741069959,      -4.949005793,      -7.479235137,      -1.229033521,        16.1277247,        16.1277247,      0.3291439407,       1.676061563
         185,      -6.091717352,      -4.742577653,      -4.950088478,      -7.479765865,      -1.127032014,       19.35326964,       19.35326964,      0.3290619026,       1.676262046
         186,        -6.0948005,      -4.744364797,       -4.95135891,      -7.480376236,      -1.079364762,       23.22392357,       23.22392357,      0.3289660757,       1.676498954
         187,      -6.097654975,      -4.746493718,      -4.952813335,      -7.481074007,     -0.9916056048,       27.86870828,       27.86870828,      0.3288586579,       1.676778322
